data,tipo,categoria,centro_custo,forma_pagamento,valor,saldo_acumulado
2020-04-17,Saída,Salários,Operacional,Boleto,-4370.8,-220803.41
2020-04-17,Saída,Marketing,Administrativo,Pix,-1609.51,-222412.92
2020-04-17,Saída,Marketing,RH,Cartão,-1062.01,-223474.93
2020-04-18,Entrada,Vendas,Operacional,Boleto,4670.5,-218804.43
2020-04-18,Saída,Marketing,Administrativo,Boleto,-943.4,-219747.83
2020-04-18,Saída,Fornecedores,Administrativo,Pix,-2174.26,-221922.08
2020-04-19,Saída,Marketing,RH,Cartão,-1281.71,-223203.79
2020-04-19,Entrada,Vendas,RH,Boleto,3843.25,-219360.55
2020-04-19,Entrada,Marketing,Comercial,Cartão,771.76,-218588.79
2020-04-19,Saída,Salários,RH,Cartão,-2577.18,-221165.96
2020-04-19,Entrada,Vendas,RH,Cartão,3206.97,-217958.99
2020-04-20,Saída,Fornecedores,Comercial,Transferência,-677.69,-218636.68
2020-04-20,Saída,Marketing,RH,Boleto,-1180.71,-219817.39
2020-04-20,Saída,Salários,Comercial,Pix,-4016.41,-223833.8
2020-04-20,Saída,Marketing,Comercial,Cartão,-1756.14,-225589.94
2020-04-21,Saída,Impostos,Comercial,Cartão,-1772.14,-227362.07
2020-04-21,Saída,Vendas,Comercial,Boleto,-903.11,-228265.18
2020-04-21,Entrada,Vendas,Comercial,Cartão,3019.35,-225245.83
2020-04-21,Entrada,Salários,Administrativo,Cartão,952.33,-224293.5
2020-04-22,Saída,Impostos,Operacional,Pix,-1732.39,-226025.9
2020-04-22,Saída,Impostos,Administrativo,Transferência,-2024.07,-228049.96
2020-04-22,Saída,Marketing,Operacional,Transferência,-758.75,-228808.71
2020-04-23,Entrada,Salários,Comercial,Cartão,630.91,-228177.81
2020-04-23,Entrada,Vendas,Administrativo,Pix,3830.16,-224347.65
2020-04-23,Saída,Marketing,RH,Boleto,-1033.5,-225381.14
2020-04-23,Saída,Marketing,Administrativo,Cartão,-1028.35,-226409.5
2020-04-24,Saída,Salários,Operacional,Cartão,-2243.18,-228652.68
2020-04-24,Saída,Fornecedores,Administrativo,Pix,-2220.19,-230872.87
2020-04-24,Saída,Impostos,RH,Pix,-1359.68,-232232.56
2020-04-24,Saída,Impostos,Comercial,Pix,-1466.35,-233698.9
2020-04-25,Saída,Salários,Administrativo,Transferência,-3854.67,-237553.57
2020-04-25,Saída,Impostos,RH,Cartão,-1403.74,-238957.31
2020-04-25,Saída,Impostos,Administrativo,Boleto,-2189.67,-241146.98
2020-04-25,Entrada,Impostos,Administrativo,Boleto,845.98,-240301.0
2020-04-26,Saída,Marketing,Comercial,Boleto,-1945.78,-242246.78
2020-04-26,Saída,Impostos,Administrativo,Cartão,-2019.81,-244266.59
2020-04-26,Entrada,Impostos,Comercial,Cartão,1645.72,-242620.86
2020-04-27,Saída,Salários,Administrativo,Boleto,-2688.52,-245309.39
2020-04-27,Saída,Salários,Comercial,Pix,-3611.74,-248921.13
2020-04-27,Saída,Salários,Administrativo,Transferência,-3556.07,-252477.19
2020-04-27,Entrada,Vendas,Operacional,Cartão,3127.84,-249349.35
2020-04-27,Saída,Marketing,RH,Transferência,-1431.34,-250780.7
2020-04-28,Entrada,Vendas,Operacional,Transferência,4089.29,-246691.41
2020-04-28,Entrada,Vendas,RH,Boleto,4284.76,-242406.65
2020-04-29,Saída,Marketing,Operacional,Boleto,-876.54,-243283.19
2020-04-29,Saída,Fornecedores,Comercial,Cartão,-2829.32,-246112.51
2020-04-29,Saída,Salários,Comercial,Transferência,-3624.99,-249737.51
2020-04-30,Saída,Salários,Operacional,Cartão,-4117.81,-253855.32
2020-04-30,Saída,Marketing,Comercial,Cartão,-1108.32,-254963.64
2020-04-30,Saída,Salários,Comercial,Cartão,-3227.01,-258190.65
2020-05-01,Saída,Salários,Comercial,Cartão,-3722.06,-261912.71
2020-05-01,Entrada,Marketing,Comercial,Transferência,1437.37,-260475.34
2020-05-01,Entrada,Vendas,Administrativo,Pix,3259.67,-257215.67
2020-05-02,Entrada,Vendas,Comercial,Pix,2430.28,-254785.39
2020-05-02,Entrada,Marketing,RH,Boleto,1322.96,-253462.43
2020-05-02,Saída,Fornecedores,Comercial,Boleto,-3052.59,-256515.02
2020-05-03,Saída,Marketing,RH,Transferência,-1275.65,-257790.67
2020-05-03,Saída,Marketing,Administrativo,Transferência,-2203.67,-259994.35
2020-05-03,Saída,Fornecedores,RH,Pix,-1967.88,-261962.22
2020-05-03,Saída,Impostos,Operacional,Boleto,-1888.43,-263850.65
2020-05-03,Saída,Fornecedores,Operacional,Boleto,-3582.5,-267433.16
2020-05-04,Saída,Fornecedores,Operacional,Pix,-2003.44,-269436.6
2020-05-04,Saída,Impostos,Comercial,Transferência,-1592.83,-271029.43
2020-05-04,Saída,Salários,Comercial,Boleto,-3912.28,-274941.71
2020-05-04,Saída,Marketing,RH,Transferência,-1295.49,-276237.2
2020-05-05,Saída,Fornecedores,RH,Pix,-1719.58,-277956.78
2020-05-05,Saída,Fornecedores,Operacional,Pix,-2622.39,-280579.17
2020-05-05,Entrada,Salários,Comercial,Pix,1236.44,-279342.73
2020-05-05,Entrada,Vendas,Comercial,Pix,4896.45,-274446.28
2020-05-06,Saída,Fornecedores,RH,Pix,-3297.74,-277744.02
2020-05-06,Saída,Impostos,Administrativo,Boleto,-1425.12,-279169.14
2020-05-06,Entrada,Impostos,Comercial,Boleto,1321.14,-277847.99
2020-05-06,Saída,Salários,Comercial,Pix,-2813.7,-280661.69
2020-05-07,Saída,Impostos,Administrativo,Pix,-3234.92,-283896.61
2020-05-07,Saída,Marketing,Administrativo,Pix,-2203.06,-286099.67
2020-05-07,Saída,Marketing,Administrativo,Transferência,-2181.23,-288280.9
2020-05-07,Saída,Fornecedores,Comercial,Boleto,-2957.11,-291238.01
2020-05-08,Entrada,Fornecedores,Administrativo,Cartão,2373.18,-288864.83
2020-05-08,Entrada,Vendas,Operacional,Cartão,4632.05,-284232.78
2020-05-08,Saída,Fornecedores,Operacional,Transferência,-1307.63,-285540.41
2020-05-08,Saída,Impostos,RH,Cartão,-903.37,-286443.78
2020-05-09,Saída,Marketing,Operacional,Transferência,-1392.09,-287835.87
2020-05-09,Saída,Impostos,RH,Boleto,-1784.53,-289620.4
2020-05-09,Entrada,Impostos,Operacional,Cartão,615.78,-289004.62
2020-05-09,Saída,Fornecedores,Comercial,Pix,-2104.94,-291109.55
2020-05-10,Saída,Salários,Administrativo,Cartão,-3481.24,-294590.79
2020-05-10,Saída,Salários,Administrativo,Pix,-1190.1,-295780.9
2020-05-10,Entrada,Vendas,Administrativo,Pix,4055.19,-291725.71
2020-05-10,Saída,Marketing,Administrativo,Boleto,-1373.13,-293098.84
2020-05-11,Entrada,Marketing,Comercial,Pix,1525.18,-291573.65
2020-05-11,Saída,Fornecedores,Operacional,Boleto,-2346.78,-293920.43
2020-05-12,Entrada,Vendas,RH,Pix,4420.75,-289499.68
2020-05-12,Entrada,Impostos,Administrativo,Boleto,2026.53,-287473.15
2020-05-12,Saída,Impostos,Administrativo,Pix,-2919.98,-290393.14
2020-05-13,Saída,Salários,Administrativo,Boleto,-4011.85,-294404.99
2020-05-13,Saída,Vendas,RH,Pix,-786.93,-295191.92
2020-05-13,Entrada,Impostos,Operacional,Transferência,833.42,-294358.49
2020-05-14,Entrada,Marketing,RH,Cartão,2165.92,-292192.58
2020-05-14,Saída,Salários,RH,Boleto,-3384.73,-295577.3
2020-05-14,Entrada,Vendas,RH,Boleto,3668.57,-291908.73
2020-05-14,Saída,Salários,Administrativo,Pix,-3367.52,-295276.25
2020-05-14,Saída,Salários,Comercial,Pix,-4200.53,-299476.78
2020-05-15,Saída,Impostos,RH,Pix,-1579.49,-301056.27
2020-05-15,Saída,Fornecedores,RH,Transferência,-2286.64,-303342.91
2020-05-15,Saída,Marketing,Operacional,Pix,-1393.2,-304736.11
2020-05-16,Saída,Impostos,Administrativo,Pix,-2574.42,-307310.52
2020-05-16,Saída,Marketing,Comercial,Transferência,-1219.76,-308530.29
2020-05-16,Saída,Vendas,Administrativo,Pix,-1053.42,-309583.71
2020-05-17,Saída,Salários,RH,Boleto,-3258.34,-312842.05
2020-05-17,Saída,Marketing,Operacional,Pix,-1840.64,-314682.7
2020-05-17,Entrada,Vendas,Operacional,Pix,2978.34,-311704.36
2020-05-17,Saída,Marketing,Comercial,Boleto,-1268.61,-312972.97
2020-05-18,Saída,Marketing,RH,Cartão,-829.12,-313802.09
2020-05-18,Saída,Salários,Comercial,Boleto,-3574.9,-317376.99
2020-05-18,Saída,Marketing,Comercial,Transferência,-1794.45,-319171.44
2020-05-18,Entrada,Fornecedores,Administrativo,Pix,1636.85,-317534.59
2020-05-19,Saída,Impostos,Administrativo,Boleto,-2302.1,-319836.69
2020-05-19,Saída,Fornecedores,Administrativo,Cartão,-1897.67,-321734.35
2020-05-19,Saída,Vendas,Operacional,Cartão,-1244.62,-322978.97
2020-05-20,Saída,Salários,Operacional,Transferência,-4202.64,-327181.61
2020-05-20,Entrada,Fornecedores,RH,Cartão,1485.6,-325696.01
2020-05-20,Saída,Fornecedores,RH,Boleto,-1394.23,-327090.24
2020-05-21,Saída,Salários,Comercial,Transferência,-2270.44,-329360.69
2020-05-21,Saída,Salários,Comercial,Transferência,-3958.23,-333318.91
2020-05-21,Saída,Salários,Administrativo,Cartão,-3370.54,-336689.45
2020-05-21,Saída,Fornecedores,Administrativo,Pix,-2032.73,-338722.18
2020-05-22,Saída,Salários,Operacional,Cartão,-4307.75,-343029.93
2020-05-22,Saída,Marketing,Operacional,Pix,-1656.75,-344686.68
2020-05-22,Saída,Fornecedores,RH,Boleto,-2145.94,-346832.62
2020-05-23,Saída,Vendas,Administrativo,Boleto,-697.36,-347529.98
2020-05-23,Saída,Fornecedores,Administrativo,Pix,-1599.73,-349129.71
2020-05-24,Saída,Impostos,RH,Pix,-1293.35,-350423.07
2020-05-24,Saída,Marketing,Administrativo,Cartão,-1717.36,-352140.43
2020-05-25,Entrada,Vendas,Comercial,Transferência,5198.73,-346941.7
2020-05-25,Saída,Fornecedores,Operacional,Pix,-3285.66,-350227.36
2020-05-25,Saída,Fornecedores,Operacional,Pix,-2303.7,-352531.06
2020-05-26,Entrada,Vendas,RH,Boleto,4000.33,-348530.73
2020-05-26,Saída,Vendas,Operacional,Pix,-1026.51,-349557.24
2020-05-26,Saída,Salários,Operacional,Cartão,-3227.21,-352784.44
2020-05-27,Saída,Marketing,Operacional,Cartão,-1477.16,-354261.6
2020-05-27,Saída,Marketing,Comercial,Boleto,-944.65,-355206.25
2020-05-27,Entrada,Vendas,Administrativo,Cartão,4282.68,-350923.57
2020-05-27,Entrada,Vendas,Comercial,Transferência,4870.86,-346052.71
2020-05-28,Saída,Fornecedores,Administrativo,Boleto,-1691.27,-347743.97
2020-05-28,Entrada,Vendas,RH,Pix,5314.77,-342429.21
2020-05-28,Saída,Marketing,Operacional,Transferência,-1457.36,-343886.56
2020-05-28,Saída,Salários,RH,Transferência,-2634.3,-346520.86
2020-05-29,Saída,Impostos,RH,Cartão,-1270.72,-347791.58
2020-05-29,Entrada,Marketing,Operacional,Cartão,992.83,-346798.74
2020-05-29,Entrada,Marketing,Comercial,Transferência,1296.42,-345502.32
2020-05-30,Saída,Marketing,RH,Pix,-2010.9,-347513.22
2020-05-30,Saída,Impostos,Operacional,Boleto,-2749.75,-350262.97
2020-05-30,Saída,Marketing,Administrativo,Boleto,-2485.47,-352748.44
2020-05-31,Saída,Salários,Operacional,Transferência,-3076.88,-355825.32
2020-05-31,Entrada,Vendas,Comercial,Cartão,4925.91,-350899.42
2020-05-31,Saída,Fornecedores,Administrativo,Pix,-2564.84,-353464.26
2020-05-31,Saída,Impostos,RH,Cartão,-189.54,-353653.8
2020-05-31,Saída,Marketing,Administrativo,Cartão,-675.03,-354328.83
2020-06-01,Entrada,Vendas,Comercial,Boleto,4509.97,-349818.86
2020-06-01,Entrada,Impostos,RH,Cartão,1292.51,-348526.35
2020-06-02,Entrada,Vendas,RH,Boleto,3912.76,-344613.59
2020-06-02,Saída,Fornecedores,Operacional,Transferência,-3007.17,-347620.75
2020-06-02,Entrada,Impostos,Administrativo,Transferência,2160.91,-345459.84
2020-06-03,Saída,Marketing,Operacional,Boleto,-1559.85,-347019.69
2020-06-03,Saída,Impostos,RH,Cartão,-2590.66,-349610.36
2020-06-03,Entrada,Marketing,Comercial,Cartão,1130.51,-348479.85
2020-06-04,Entrada,Impostos,Operacional,Transferência,1508.23,-346971.62
2020-06-04,Saída,Marketing,Comercial,Cartão,-1941.07,-348912.69
2020-06-04,Saída,Salários,RH,Transferência,-4420.4,-353333.09
2020-06-04,Saída,Marketing,Comercial,Transferência,-1675.5,-355008.59
2020-06-05,Saída,Impostos,RH,Pix,-1886.97,-356895.57
2020-06-05,Saída,Salários,Operacional,Pix,-3695.17,-360590.74
2020-06-05,Saída,Marketing,Operacional,Boleto,-1730.7,-362321.44
2020-06-05,Entrada,Fornecedores,Administrativo,Pix,3233.78,-359087.66
2020-06-05,Entrada,Vendas,RH,Pix,3964.79,-355122.87
2020-06-06,Saída,Impostos,RH,Pix,-1884.01,-357006.89
2020-06-06,Entrada,Vendas,Operacional,Boleto,5317.46,-351689.42
2020-06-06,Entrada,Salários,Administrativo,Transferência,1211.73,-350477.69
2020-06-07,Saída,Salários,Comercial,Boleto,-2932.17,-353409.86
2020-06-07,Saída,Marketing,Operacional,Cartão,-370.24,-353780.1
2020-06-07,Saída,Fornecedores,Administrativo,Boleto,-4218.79,-357998.9
2020-06-07,Entrada,Vendas,Administrativo,Transferência,5636.85,-352362.05
2020-06-08,Saída,Marketing,RH,Boleto,-1521.18,-353883.23
2020-06-08,Saída,Salários,Administrativo,Pix,-4026.61,-357909.84
2020-06-08,Saída,Fornecedores,Operacional,Transferência,-1963.73,-359873.57
2020-06-09,Saída,Salários,Administrativo,Boleto,-3847.73,-363721.3
2020-06-09,Entrada,Vendas,Operacional,Boleto,4858.93,-358862.37
2020-06-09,Entrada,Impostos,Administrativo,Pix,1965.46,-356896.91
2020-06-09,Entrada,Fornecedores,Administrativo,Transferência,825.39,-356071.52
2020-06-10,Saída,Impostos,RH,Pix,-1710.06,-357781.58
2020-06-10,Saída,Fornecedores,Operacional,Pix,-1343.51,-359125.08
2020-06-10,Saída,Marketing,RH,Cartão,-755.39,-359880.47
2020-06-10,Saída,Impostos,Comercial,Cartão,-1803.78,-361684.26
2020-06-10,Saída,Salários,Comercial,Boleto,-4668.32,-366352.57
2020-06-11,Saída,Impostos,Comercial,Transferência,-1997.17,-368349.74
2020-06-11,Saída,Fornecedores,RH,Boleto,-3214.44,-371564.18
2020-06-11,Saída,Impostos,Operacional,Cartão,-209.1,-371773.28
2020-06-12,Saída,Marketing,Comercial,Boleto,-1445.55,-373218.83
2020-06-12,Saída,Salários,Operacional,Cartão,-3748.25,-376967.08
2020-06-12,Entrada,Impostos,Administrativo,Pix,1676.32,-375290.75
2020-06-12,Saída,Fornecedores,RH,Pix,-3758.92,-379049.67
2020-06-12,Saída,Impostos,Comercial,Transferência,-2022.61,-381072.28
2020-06-13,Entrada,Marketing,RH,Pix,961.69,-380110.59
2020-06-13,Saída,Marketing,Administrativo,Pix,-1626.6,-381737.19
2020-06-14,Saída,Fornecedores,RH,Pix,-2981.23,-384718.43
2020-06-14,Entrada,Vendas,Operacional,Pix,2325.56,-382392.86
2020-06-14,Saída,Impostos,Comercial,Transferência,-2314.57,-384707.44
2020-06-15,Saída,Impostos,Operacional,Boleto,-2400.2,-387107.64
2020-06-15,Saída,Marketing,RH,Cartão,-1021.64,-388129.28
2020-06-15,Saída,Fornecedores,Operacional,Cartão,-2029.13,-390158.41
2020-06-15,Entrada,Impostos,Operacional,Transferência,2850.31,-387308.1
2020-06-16,Saída,Salários,Comercial,Boleto,-3485.66,-390793.76
2020-06-16,Saída,Marketing,Comercial,Cartão,-2158.05,-392951.81
2020-06-16,Saída,Fornecedores,RH,Boleto,-3232.04,-396183.84
2020-06-16,Entrada,Vendas,Operacional,Cartão,5016.9,-391166.94
2020-06-17,Entrada,Vendas,Comercial,Pix,4980.32,-386186.62
2020-06-17,Entrada,Marketing,Comercial,Transferência,1015.49,-385171.13
2020-06-17,Saída,Marketing,RH,Cartão,-1432.92,-386604.05
2020-06-17,Saída,Impostos,RH,Transferência,-1635.34,-388239.4
2020-06-18,Saída,Salários,Administrativo,Boleto,-3503.35,-391742.75
2020-06-18,Saída,Salários,Comercial,Pix,-2876.59,-394619.33
2020-06-18,Saída,Fornecedores,Administrativo,Transferência,-2057.64,-396676.98
2020-06-18,Saída,Fornecedores,Comercial,Cartão,-2918.35,-399595.33
2020-06-19,Saída,Impostos,RH,Transferência,-2784.81,-402380.14
2020-06-19,Entrada,Vendas,RH,Pix,5531.67,-396848.47
2020-06-19,Saída,Salários,Comercial,Boleto,-4006.9,-400855.37
2020-06-20,Saída,Salários,Comercial,Pix,-4063.47,-404918.83
2020-06-20,Saída,Marketing,RH,Transferência,-1900.65,-406819.48
2020-06-21,Saída,Salários,Comercial,Boleto,-3175.92,-409995.4
2020-06-21,Saída,Vendas,Operacional,Boleto,-1040.31,-411035.7
2020-06-21,Saída,Vendas,Comercial,Cartão,-976.54,-412012.24
2020-06-22,Saída,Salários,Administrativo,Boleto,-3800.43,-415812.67
2020-06-22,Saída,Fornecedores,RH,Transferência,-3119.23,-418931.9
2020-06-22,Entrada,Impostos,RH,Pix,1665.65,-417266.25
2020-06-22,Saída,Impostos,RH,Boleto,-2315.35,-419581.6
2020-06-23,Entrada,Vendas,Administrativo,Boleto,3985.02,-415596.58
2020-06-23,Saída,Marketing,Operacional,Cartão,-1726.9,-417323.47
2020-06-23,Entrada,Marketing,RH,Pix,1249.05,-416074.43
2020-06-23,Saída,Marketing,Administrativo,Cartão,-1775.67,-417850.1
2020-06-24,Saída,Vendas,Administrativo,Transferência,-747.33,-418597.43
2020-06-24,Saída,Salários,RH,Cartão,-3010.91,-421608.34
2020-06-24,Saída,Fornecedores,Comercial,Boleto,-4063.68,-425672.02
2020-06-24,Saída,Marketing,RH,Transferência,-1183.35,-426855.36
2020-06-25,Saída,Salários,Operacional,Boleto,-3343.54,-430198.9
2020-06-25,Saída,Marketing,RH,Boleto,-1720.57,-431919.47
2020-06-25,Saída,Marketing,Operacional,Transferência,-1524.77,-433444.24
2020-06-25,Entrada,Vendas,Comercial,Pix,5596.75,-427847.49
2020-06-26,Saída,Impostos,Comercial,Boleto,-1600.88,-429448.37
2020-06-26,Entrada,Vendas,Administrativo,Pix,2177.98,-427270.39
2020-06-27,Saída,Marketing,Administrativo,Cartão,-1500.16,-428770.55
2020-06-27,Saída,Marketing,Comercial,Boleto,-1455.33,-430225.87
2020-06-27,Saída,Vendas,Administrativo,Boleto,-1574.98,-431800.86
2020-06-27,Entrada,Fornecedores,Comercial,Cartão,1017.95,-430782.91
2020-06-28,Saída,Impostos,RH,Cartão,-1021.04,-431803.95
2020-06-28,Saída,Marketing,RH,Pix,-2692.36,-434496.31
2020-06-28,Saída,Impostos,Operacional,Boleto,-2497.56,-436993.86
2020-06-29,Saída,Fornecedores,Administrativo,Cartão,-1900.4,-438894.26
2020-06-29,Entrada,Fornecedores,Administrativo,Boleto,1610.3,-437283.96
2020-06-30,Saída,Salários,Comercial,Boleto,-3818.94,-441102.9
2020-06-30,Saída,Marketing,Comercial,Boleto,-1355.43,-442458.34
2020-06-30,Saída,Impostos,Administrativo,Boleto,-2534.61,-444992.94
2020-07-01,Entrada,Vendas,Operacional,Pix,5684.25,-439308.69
2020-07-01,Saída,Salários,RH,Pix,-2283.8,-441592.49
2020-07-01,Saída,Impostos,RH,Boleto,-1079.54,-442672.03
2020-07-01,Saída,Marketing,Operacional,Transferência,-1258.08,-443930.11
2020-07-02,Entrada,Vendas,Operacional,Transferência,4346.07,-439584.04
2020-07-02,Saída,Salários,Comercial,Cartão,-1995.29,-441579.33
2020-07-02,Entrada,Vendas,Comercial,Pix,3976.62,-437602.71
2020-07-02,Saída,Impostos,Comercial,Cartão,-1988.15,-439590.86
2020-07-03,Saída,Salários,Comercial,Cartão,-3162.79,-442753.66
2020-07-03,Saída,Fornecedores,Comercial,Pix,-2620.37,-445374.03
2020-07-03,Entrada,Marketing,Administrativo,Pix,1281.02,-444093.01
2020-07-03,Saída,Marketing,Operacional,Boleto,-570.89,-444663.91
2020-07-04,Entrada,Fornecedores,Operacional,Transferência,1973.44,-442690.47
2020-07-04,Saída,Salários,Comercial,Pix,-3323.21,-446013.68
2020-07-04,Saída,Impostos,Comercial,Boleto,-1625.91,-447639.6
2020-07-05,Saída,Vendas,Operacional,Transferência,-942.21,-448581.81
2020-07-05,Saída,Impostos,Comercial,Boleto,-2216.16,-450797.97
2020-07-05,Saída,Marketing,Comercial,Transferência,-999.56,-451797.53
2020-07-06,Entrada,Fornecedores,Comercial,Cartão,1092.01,-450705.52
2020-07-06,Saída,Impostos,Operacional,Boleto,-1410.75,-452116.26
2020-07-06,Saída,Fornecedores,Comercial,Transferência,-1787.87,-453904.13
2020-07-06,Entrada,Vendas,RH,Transferência,5203.76,-448700.37
2020-07-07,Entrada,Vendas,Operacional,Transferência,3476.64,-445223.73
2020-07-07,Entrada,Vendas,Comercial,Cartão,2305.56,-442918.17
2020-07-07,Saída,Marketing,RH,Pix,-1753.98,-444672.15
2020-07-07,Saída,Salários,RH,Boleto,-2025.03,-446697.18
2020-07-07,Saída,Vendas,RH,Pix,-864.28,-447561.47
2020-07-08,Saída,Impostos,RH,Cartão,-1895.32,-449456.79
2020-07-08,Saída,Impostos,Operacional,Boleto,-2585.17,-452041.96
2020-07-09,Saída,Marketing,Operacional,Transferência,-1179.92,-453221.88
2020-07-09,Saída,Marketing,Operacional,Pix,-1853.99,-455075.87
2020-07-09,Saída,Salários,Administrativo,Cartão,-2673.77,-457749.64
2020-07-10,Saída,Marketing,Comercial,Cartão,-842.55,-458592.19
2020-07-10,Saída,Salários,Operacional,Transferência,-3881.64,-462473.83
2020-07-10,Saída,Impostos,Administrativo,Pix,-1404.79,-463878.62
2020-07-10,Saída,Salários,Administrativo,Transferência,-2638.01,-466516.63
2020-07-10,Entrada,Marketing,Operacional,Cartão,1121.45,-465395.18
2020-07-11,Entrada,Vendas,RH,Cartão,3412.27,-461982.91
2020-07-11,Saída,Salários,Administrativo,Transferência,-3062.71,-465045.62
2020-07-12,Entrada,Marketing,Operacional,Boleto,1398.16,-463647.46
2020-07-12,Entrada,Vendas,RH,Cartão,3007.78,-460639.68
2020-07-13,Saída,Impostos,RH,Boleto,-1352.65,-461992.33
2020-07-13,Saída,Fornecedores,Operacional,Pix,-1417.05,-463409.37
2020-07-13,Entrada,Impostos,Comercial,Cartão,812.26,-462597.12
2020-07-14,Saída,Fornecedores,Comercial,Transferência,-912.41,-463509.53
2020-07-14,Entrada,Vendas,Operacional,Boleto,4546.13,-458963.39
2020-07-14,Entrada,Marketing,Operacional,Cartão,568.83,-458394.56
2020-07-14,Saída,Impostos,Comercial,Cartão,-298.77,-458693.33
2020-07-15,Saída,Salários,Administrativo,Transferência,-3144.44,-461837.77
2020-07-15,Entrada,Fornecedores,Comercial,Cartão,1593.19,-460244.57
2020-07-15,Entrada,Vendas,RH,Cartão,3931.96,-456312.61
2020-07-15,Saída,Marketing,Administrativo,Cartão,-1832.65,-458145.26
2020-07-15,Saída,Impostos,Operacional,Boleto,-2149.41,-460294.67
2020-07-16,Saída,Marketing,Administrativo,Boleto,-1190.37,-461485.03
2020-07-16,Saída,Marketing,Operacional,Boleto,-1295.99,-462781.02
2020-07-16,Entrada,Vendas,Comercial,Pix,4651.88,-458129.14
