data,categoria,centro_custo,tipo_despesa,valor
2023-01-20,Serviços,Comercial,Variável,-3173.9
2023-01-21,Serviços,RH,Variável,-1256.35
2023-01-22,Infraestrutura,RH,Fixa,-2173.17
2023-01-22,Infraestrutura,RH,Fixa,-2299.56
2023-01-23,Serviços,Administrativo,Variável,-562.51
2023-01-24,Marketing,Administrativo,Variável,-960.99
2023-01-24,Serviços,Administrativo,Fixa,-1601.22
2023-01-25,Serviços,Administrativo,Fixa,-569.28
2023-01-26,Aluguel,Administrativo,Variável,-2138.11
2023-01-26,Pessoal,RH,Fixa,-820.49
2023-01-27,Pessoal,Comercial,Variável,-838.36
2023-01-28,Pessoal,RH,Fixa,-1506.32
2023-01-28,Aluguel,Comercial,Variável,-2060.76
2023-01-29,Marketing,Administrativo,Variável,-2897.02
2023-01-29,Serviços,RH,Fixa,-2525.79
2023-01-30,Infraestrutura,Comercial,Fixa,-2043.12
2023-01-30,Serviços,Comercial,Fixa,-4118.72
2023-01-31,Infraestrutura,Administrativo,Variável,-2703.86
2023-01-31,Aluguel,RH,Fixa,-2138.33
2023-01-31,Serviços,RH,Fixa,-1277.66
2023-02-01,Serviços,Administrativo,Fixa,-3705.92
2023-02-02,Marketing,Operacional,Variável,-1875.12
2023-02-02,Pessoal,RH,Fixa,-2110.33
2023-02-03,Infraestrutura,RH,Fixa,-1940.42
2023-02-03,Pessoal,Comercial,Fixa,-2739.36
2023-02-03,Serviços,Administrativo,Fixa,-3107.77
2023-02-04,Infraestrutura,Operacional,Variável,-3240.05
2023-02-04,Pessoal,Comercial,Variável,-2716.58
2023-02-05,Serviços,Administrativo,Variável,-2529.17
2023-02-05,Pessoal,Administrativo,Variável,-2880.9
2023-02-06,Marketing,Administrativo,Fixa,-1029.83
2023-02-06,Infraestrutura,Operacional,Variável,-1851.34
2023-02-06,Infraestrutura,Administrativo,Fixa,-2136.35
2023-02-07,Serviços,Comercial,Variável,-2220.68
2023-02-08,Marketing,Comercial,Variável,-1915.2
2023-02-08,Marketing,Operacional,Variável,-2781.35
2023-02-09,Serviços,RH,Variável,-1023.81
2023-02-10,Marketing,Administrativo,Fixa,-1665.58
2023-02-11,Aluguel,Operacional,Fixa,-2587.39
2023-02-12,Marketing,Administrativo,Variável,-1524.24
2023-02-12,Marketing,Operacional,Fixa,-867.48
2023-02-12,Aluguel,Operacional,Fixa,-2362.1
2023-02-13,Serviços,RH,Variável,-810.84
2023-02-13,Marketing,Operacional,Fixa,-904.72
2023-02-14,Serviços,Administrativo,Variável,-2055.29
2023-02-15,Serviços,RH,Variável,-1123.92
2023-02-15,Infraestrutura,Administrativo,Fixa,-2676.44
2023-02-16,Serviços,Administrativo,Variável,-715.64
2023-02-16,Infraestrutura,RH,Fixa,-2429.94
2023-02-17,Serviços,RH,Fixa,-1937.45
2023-02-18,Serviços,Operacional,Variável,-1987.47
2023-02-19,Serviços,Administrativo,Fixa,-1644.31
2023-02-19,Pessoal,RH,Variável,-2695.02
2023-02-20,Serviços,Comercial,Variável,-2324.12
2023-02-20,Serviços,Comercial,Fixa,-2729.11
2023-02-21,Serviços,RH,Fixa,-1485.93
2023-02-21,Pessoal,Administrativo,Variável,-1301.84
2023-02-22,Pessoal,RH,Variável,-2913.26
2023-02-22,Infraestrutura,Comercial,Fixa,-3011.38
2023-02-23,Marketing,Operacional,Variável,-1120.67
2023-02-23,Infraestrutura,Comercial,Variável,-2333.1
2023-02-24,Serviços,Administrativo,Fixa,-2551.76
2023-02-24,Serviços,Administrativo,Fixa,-2916.03
2023-02-25,Pessoal,RH,Fixa,-2746.63
2023-02-25,Serviços,Administrativo,Variável,-2037.67
2023-02-26,Infraestrutura,RH,Variável,-570.39
2023-02-27,Marketing,RH,Variável,-2255.13
2023-02-28,Infraestrutura,Comercial,Variável,-3129.09
2023-02-28,Marketing,RH,Fixa,-2621.78
2023-03-01,Infraestrutura,Administrativo,Fixa,-3643.25
2023-03-01,Marketing,Administrativo,Variável,-1856.12
2023-03-02,Serviços,Operacional,Fixa,-3039.27
2023-03-02,Serviços,RH,Fixa,-3057.27
2023-03-03,Aluguel,RH,Variável,-2846.55
2023-03-03,Infraestrutura,Comercial,Fixa,-4063.93
2023-03-04,Serviços,Comercial,Fixa,-2941.69
2023-03-05,Serviços,RH,Fixa,-1617.87
2023-03-06,Aluguel,Operacional,Variável,-2013.7
2023-03-07,Aluguel,RH,Variável,-3242.58
2023-03-07,Infraestrutura,Administrativo,Variável,-3308.0
2023-03-08,Aluguel,RH,Fixa,-2757.39
2023-03-09,Infraestrutura,Administrativo,Fixa,-2095.81
2023-03-10,Marketing,Administrativo,Variável,-2161.7
2023-03-10,Marketing,Comercial,Variável,-1685.8
2023-03-11,Infraestrutura,Comercial,Fixa,-3374.59
2023-03-11,Marketing,RH,Fixa,-2770.59
2023-03-11,Marketing,Operacional,Fixa,-1857.75
2023-03-12,Marketing,RH,Fixa,-3664.13
2023-03-13,Pessoal,RH,Variável,-1895.04
2023-03-13,Pessoal,Comercial,Variável,-3003.4
2023-03-14,Marketing,Administrativo,Variável,-2659.06
2023-03-14,Infraestrutura,Comercial,Variável,-3055.48
2023-03-15,Pessoal,RH,Fixa,-1702.72
2023-03-15,Pessoal,RH,Fixa,-2489.4
2023-03-16,Infraestrutura,Administrativo,Variável,-4779.99
2023-03-16,Aluguel,RH,Fixa,-2360.5
2023-03-16,Serviços,RH,Variável,-1651.78
2023-03-17,Serviços,Operacional,Fixa,-1921.46
2023-03-17,Serviços,RH,Fixa,-3290.84
2023-03-18,Infraestrutura,Administrativo,Fixa,-2682.97
2023-03-19,Marketing,Administrativo,Variável,-2603.79
2023-03-20,Aluguel,Comercial,Fixa,-2908.68
2023-03-20,Marketing,RH,Fixa,-2685.16
2023-03-21,Marketing,RH,Fixa,-2032.03
2023-03-22,Infraestrutura,Operacional,Variável,-2738.1
2023-03-22,Serviços,Administrativo,Variável,-2624.72
2023-03-23,Marketing,Operacional,Variável,-3068.43
2023-03-24,Marketing,Comercial,Variável,-1939.97
2023-03-25,Infraestrutura,Administrativo,Variável,-4752.12
2023-03-25,Aluguel,Operacional,Fixa,-2771.54
2023-03-25,Pessoal,Operacional,Variável,-2132.24
2023-03-26,Serviços,Operacional,Variável,-2826.54
2023-03-27,Pessoal,Comercial,Variável,-1918.21
2023-03-27,Infraestrutura,Comercial,Fixa,-2756.12
2023-03-28,Serviços,RH,Variável,-2918.59
2023-03-28,Infraestrutura,Operacional,Variável,-4807.84
2023-03-29,Pessoal,Comercial,Fixa,-1924.66
2023-03-30,Pessoal,Administrativo,Variável,-2442.93
2023-03-30,Pessoal,Operacional,Variável,-1803.51
2023-03-31,Marketing,RH,Variável,-1813.54
2023-03-31,Marketing,RH,Variável,-1372.19
2023-03-31,Marketing,RH,Variável,-3226.2
2023-04-01,Serviços,RH,Fixa,-2484.3
2023-04-01,Infraestrutura,Operacional,Variável,-2259.0
2023-04-02,Aluguel,Administrativo,Variável,-2494.03
2023-04-02,Aluguel,RH,Fixa,-1921.97
2023-04-03,Pessoal,Administrativo,Fixa,-1786.63
2023-04-03,Serviços,Comercial,Variável,-2103.82
2023-04-04,Infraestrutura,Comercial,Variável,-2842.86
2023-04-04,Serviços,Administrativo,Variável,-1826.05
2023-04-05,Serviços,Operacional,Variável,-1517.31
2023-04-06,Aluguel,Comercial,Variável,-2683.98
2023-04-06,Infraestrutura,Comercial,Variável,-2020.06
2023-04-06,Serviços,Administrativo,Variável,-779.64
2023-04-07,Pessoal,Administrativo,Fixa,-1411.11
2023-04-07,Serviços,RH,Fixa,-1909.19
2023-04-08,Marketing,Administrativo,Variável,-3229.83
2023-04-09,Infraestrutura,Comercial,Variável,-3528.25
2023-04-10,Pessoal,Administrativo,Fixa,-1954.05
2023-04-11,Serviços,Operacional,Variável,-1478.52
2023-04-12,Aluguel,Comercial,Fixa,-1940.6
2023-04-12,Marketing,Operacional,Variável,-1167.8
2023-04-12,Serviços,Operacional,Fixa,-2594.84
2023-04-13,Serviços,RH,Fixa,-2155.8
2023-04-13,Marketing,Administrativo,Fixa,-2157.02
2023-04-14,Aluguel,Operacional,Fixa,-2947.16
2023-04-14,Aluguel,Operacional,Variável,-1711.87
2023-04-15,Pessoal,Comercial,Fixa,-2556.18
2023-04-15,Serviços,Comercial,Variável,-2799.41
2023-04-15,Infraestrutura,Operacional,Variável,-3197.09
2023-04-16,Aluguel,Administrativo,Variável,-2100.26
2023-04-17,Serviços,Comercial,Variável,-1936.21
2023-04-18,Infraestrutura,RH,Variável,-1999.73
2023-04-18,Serviços,Comercial,Fixa,-1105.67
2023-04-19,Aluguel,Comercial,Fixa,-2509.94
2023-04-19,Serviços,Operacional,Variável,-1532.33
2023-04-20,Aluguel,Comercial,Variável,-2065.83
2023-04-20,Marketing,Comercial,Fixa,-932.33
2023-04-21,Serviços,Comercial,Fixa,-1948.45
2023-04-21,Pessoal,Operacional,Variável,-3334.38
2023-04-22,Marketing,RH,Variável,-2074.03
2023-04-23,Aluguel,Comercial,Variável,-1939.4
2023-04-23,Aluguel,Operacional,Variável,-1613.46
2023-04-23,Pessoal,Operacional,Variável,-1749.93
2023-04-24,Aluguel,RH,Fixa,-2355.09
2023-04-25,Marketing,RH,Fixa,-1791.1
2023-04-26,Aluguel,Comercial,Variável,-2746.24
2023-04-26,Marketing,Operacional,Fixa,-2668.02
2023-04-27,Pessoal,RH,Variável,-3059.22
2023-04-28,Pessoal,Operacional,Variável,-549.62
2023-04-29,Pessoal,Administrativo,Variável,-1901.03
2023-04-30,Serviços,Administrativo,Variável,-617.89
2023-04-30,Aluguel,Operacional,Variável,-2870.11
2023-05-01,Pessoal,RH,Variável,-1199.8
2023-05-01,Pessoal,Comercial,Variável,-2560.92
2023-05-01,Pessoal,RH,Fixa,-3660.82
2023-05-02,Serviços,RH,Fixa,-2100.44
2023-05-03,Serviços,RH,Fixa,-3131.29
2023-05-03,Serviços,RH,Fixa,-2781.37
2023-05-04,Serviços,Administrativo,Variável,-1611.4
2023-05-05,Serviços,RH,Fixa,-1115.56
2023-05-05,Pessoal,Administrativo,Fixa,-1653.5
2023-05-06,Marketing,Comercial,Fixa,-1097.58
2023-05-06,Pessoal,Operacional,Fixa,-894.13
2023-05-07,Marketing,Administrativo,Fixa,-928.71
2023-05-08,Aluguel,Operacional,Fixa,-1995.65
2023-05-08,Infraestrutura,Administrativo,Fixa,-2868.57
2023-05-09,Serviços,Administrativo,Fixa,-976.85
2023-05-09,Infraestrutura,Operacional,Fixa,-3407.26
2023-05-10,Pessoal,RH,Variável,-1134.0
2023-05-10,Marketing,Comercial,Variável,-1383.45
2023-05-11,Infraestrutura,Comercial,Variável,-1618.17
2023-05-11,Marketing,Administrativo,Fixa,-1847.32
2023-05-12,Infraestrutura,Comercial,Variável,-2007.23
2023-05-12,Serviços,RH,Variável,-2561.47
2023-05-13,Pessoal,Operacional,Variável,-1663.16
2023-05-14,Serviços,Operacional,Fixa,-1321.91
2023-05-14,Serviços,RH,Variável,-1147.18
2023-05-15,Pessoal,Administrativo,Variável,-2536.08
2023-05-15,Aluguel,RH,Fixa,-1434.08
2023-05-15,Marketing,RH,Fixa,-2715.96
2023-05-16,Marketing,RH,Fixa,-1996.21
2023-05-16,Aluguel,Comercial,Variável,-2767.85
2023-05-17,Marketing,Comercial,Fixa,-2315.88
2023-05-17,Infraestrutura,Operacional,Fixa,-3901.53
2023-05-18,Aluguel,Administrativo,Variável,-2516.01
2023-05-18,Infraestrutura,Comercial,Variável,-2720.23
2023-05-18,Aluguel,Administrativo,Fixa,-2216.89
2023-05-19,Pessoal,Administrativo,Fixa,-1680.98
2023-05-19,Marketing,Operacional,Variável,-2448.69
2023-05-20,Infraestrutura,Operacional,Variável,-3276.72
2023-05-21,Marketing,Administrativo,Fixa,-1824.22
2023-05-22,Infraestrutura,Comercial,Variável,-1523.98
2023-05-23,Infraestrutura,RH,Fixa,-3835.93
2023-05-24,Marketing,Administrativo,Fixa,-2004.85
2023-05-24,Infraestrutura,Operacional,Fixa,-3147.57
2023-05-25,Aluguel,Operacional,Fixa,-1356.08
2023-05-26,Serviços,Administrativo,Variável,-2185.23
2023-05-26,Marketing,RH,Fixa,-1791.68
2023-05-27,Serviços,RH,Variável,-1996.35
2023-05-27,Pessoal,Comercial,Variável,-2339.39
2023-05-28,Pessoal,RH,Fixa,-2538.84
2023-05-29,Serviços,Operacional,Fixa,-3388.71
2023-05-30,Serviços,RH,Fixa,-2978.56
2023-05-30,Aluguel,Administrativo,Variável,-2524.87
2023-05-31,Aluguel,RH,Fixa,-2062.68
2023-05-31,Serviços,Operacional,Variável,-2178.79
2023-06-01,Pessoal,Operacional,Variável,-3034.15
2023-06-01,Serviços,Comercial,Variável,-3184.4
2023-06-01,Pessoal,Operacional,Fixa,-2397.52
2023-06-02,Serviços,Administrativo,Fixa,-1311.19
2023-06-02,Serviços,Operacional,Variável,-1762.91
2023-06-03,Pessoal,Operacional,Variável,-3248.29
2023-06-03,Pessoal,RH,Fixa,-1624.23
2023-06-04,Aluguel,RH,Variável,-2836.39
2023-06-04,Marketing,RH,Fixa,-444.34
2023-06-04,Pessoal,Operacional,Fixa,-2659.08
2023-06-05,Aluguel,Administrativo,Fixa,-2679.87
2023-06-06,Pessoal,RH,Variável,-1560.25
2023-06-06,Marketing,Operacional,Variável,-1273.46
2023-06-07,Marketing,RH,Fixa,-2651.03
2023-06-07,Infraestrutura,Administrativo,Fixa,-3106.15
2023-06-08,Pessoal,Comercial,Variável,-2857.87
2023-06-08,Marketing,Comercial,Variável,-3327.15
2023-06-08,Serviços,Operacional,Variável,-2288.11
2023-06-09,Infraestrutura,Administrativo,Variável,-4404.82
2023-06-10,Serviços,Administrativo,Variável,-2097.06
2023-06-10,Aluguel,Comercial,Fixa,-1607.21
2023-06-11,Marketing,RH,Variável,-2156.04
2023-06-12,Pessoal,Comercial,Variável,-2023.79
2023-06-13,Serviços,Operacional,Variável,-3609.47
2023-06-14,Pessoal,Administrativo,Fixa,-1938.88
2023-06-14,Infraestrutura,Operacional,Fixa,-3538.94
2023-06-15,Pessoal,Comercial,Fixa,-2136.19
2023-06-15,Infraestrutura,Comercial,Fixa,-4614.24
2023-06-16,Serviços,Comercial,Variável,-2002.13
2023-06-17,Marketing,RH,Variável,-2777.46
2023-06-17,Marketing,Comercial,Variável,-2478.41
2023-06-18,Aluguel,Operacional,Fixa,-1928.28
2023-06-19,Marketing,Administrativo,Fixa,-2251.33
2023-06-19,Infraestrutura,Administrativo,Fixa,-3102.89
2023-06-20,Marketing,Administrativo,Variável,-1418.65
2023-06-20,Aluguel,Operacional,Fixa,-2724.55
2023-06-21,Aluguel,Administrativo,Fixa,-3156.82
2023-06-21,Infraestrutura,Administrativo,Variável,-4009.03
2023-06-22,Aluguel,Administrativo,Fixa,-2322.68
2023-06-22,Infraestrutura,Comercial,Fixa,-2894.01
2023-06-23,Pessoal,Administrativo,Variável,-3569.96
2023-06-24,Pessoal,Administrativo,Variável,-3814.4
2023-06-24,Infraestrutura,Operacional,Fixa,-3294.94
2023-06-25,Marketing,Comercial,Fixa,-3234.98
2023-06-25,Infraestrutura,RH,Fixa,-3526.26
2023-06-26,Infraestrutura,Operacional,Variável,-3427.07
2023-06-26,Serviços,Comercial,Variável,-3966.34
2023-06-26,Marketing,Operacional,Fixa,-2289.06
2023-06-27,Aluguel,RH,Variável,-3668.69
2023-06-28,Infraestrutura,RH,Variável,-4306.8
2023-06-29,Marketing,Comercial,Variável,-3357.17
2023-06-30,Aluguel,Comercial,Variável,-4028.93
2023-06-30,Serviços,Administrativo,Variável,-2032.4
2023-07-01,Infraestrutura,RH,Fixa,-1606.2
2023-07-02,Aluguel,Administrativo,Variável,-2113.39
2023-07-03,Pessoal,Operacional,Fixa,-1766.38
2023-07-03,Pessoal,RH,Variável,-1693.35
2023-07-04,Serviços,RH,Variável,-2506.52
2023-07-05,Serviços,RH,Variável,-3085.03
2023-07-05,Infraestrutura,RH,Fixa,-2953.69
2023-07-06,Serviços,Administrativo,Fixa,-1840.74
2023-07-07,Serviços,RH,Fixa,-1256.4
2023-07-08,Aluguel,Administrativo,Variável,-2203.79
2023-07-08,Serviços,Operacional,Variável,-1518.97
2023-07-09,Pessoal,Operacional,Variável,-2198.86
2023-07-09,Aluguel,Administrativo,Variável,-1458.36
2023-07-10,Aluguel,RH,Variável,-2406.47
2023-07-11,Infraestrutura,Operacional,Variável,-3071.1
2023-07-11,Serviços,Administrativo,Variável,-2798.02
2023-07-12,Pessoal,Administrativo,Variável,-1227.42
2023-07-12,Infraestrutura,Comercial,Variável,-2840.93
2023-07-12,Marketing,Comercial,Fixa,-1399.39
2023-07-13,Aluguel,Comercial,Variável,-2121.67
2023-07-13,Pessoal,Comercial,Fixa,-899.41
2023-07-14,Infraestrutura,Administrativo,Variável,-3680.83
2023-07-14,Infraestrutura,Administrativo,Variável,-2746.74
2023-07-15,Marketing,Operacional,Fixa,-1772.68
2023-07-16,Infraestrutura,Comercial,Variável,-1866.45
2023-07-17,Serviços,Operacional,Variável,-2596.58
2023-07-17,Marketing,RH,Variável,-1860.5
2023-07-18,Aluguel,Administrativo,Fixa,-1884.01
2023-07-19,Serviços,Comercial,Fixa,-3148.69
2023-07-20,Marketing,Comercial,Variável,-2630.45
2023-07-20,Aluguel,Comercial,Fixa,-2005.01
2023-07-21,Marketing,Administrativo,Variável,-2083.55
2023-07-22,Aluguel,Operacional,Fixa,-1721.66
2023-07-22,Marketing,Comercial,Variável,-1998.27
2023-07-23,Infraestrutura,Operacional,Variável,-3094.87
2023-07-24,Serviços,Administrativo,Variável,-1863.07
2023-07-24,Infraestrutura,RH,Fixa,-1715.94
2023-07-25,Infraestrutura,Comercial,Fixa,-3557.12
2023-07-25,Serviços,Comercial,Fixa,-1614.78
2023-07-25,Pessoal,Comercial,Variável,-1551.92
2023-07-26,Serviços,Comercial,Variável,-1589.38
2023-07-26,Infraestrutura,Administrativo,Fixa,-3835.43
2023-07-26,Infraestrutura,Administrativo,Variável,-2432.69
2023-07-27,Serviços,RH,Fixa,-2821.4
2023-07-27,Pessoal,Operacional,Variável,-2227.37
2023-07-28,Serviços,Comercial,Variável,-2180.6
2023-07-28,Aluguel,Operacional,Fixa,-2106.55
2023-07-28,Aluguel,Administrativo,Variável,-1644.53
2023-07-29,Infraestrutura,Comercial,Variável,-3744.5
2023-07-29,Aluguel,Operacional,Fixa,-1518.04
2023-07-30,Serviços,RH,Variável,-3166.22
2023-07-30,Infraestrutura,RH,Variável,-3727.91
2023-07-31,Marketing,Operacional,Variável,-1357.35
2023-08-01,Pessoal,Comercial,Variável,-1722.96
2023-08-02,Infraestrutura,Comercial,Variável,-4044.0
2023-08-03,Aluguel,RH,Fixa,-2015.8
2023-08-04,Infraestrutura,RH,Fixa,-2037.74
2023-08-05,Marketing,Operacional,Fixa,-1828.36
2023-08-06,Infraestrutura,RH,Variável,-3800.42
2023-08-06,Infraestrutura,Administrativo,Variável,-3235.36
2023-08-07,Aluguel,Administrativo,Fixa,-2084.9
2023-08-08,Aluguel,RH,Fixa,-2477.21
2023-08-08,Pessoal,RH,Fixa,-2626.49
2023-08-09,Aluguel,Operacional,Fixa,-2173.74
2023-08-10,Pessoal,Operacional,Fixa,-1267.21
2023-08-10,Pessoal,Operacional,Fixa,-921.11
2023-08-11,Aluguel,Comercial,Variável,-2573.89
2023-08-12,Aluguel,Comercial,Variável,-1571.53
2023-08-13,Marketing,RH,Variável,-1188.25
2023-08-14,Marketing,RH,Variável,-1068.18
2023-08-15,Aluguel,Comercial,Variável,-2964.32
2023-08-15,Pessoal,RH,Variável,-2440.18
2023-08-16,Serviços,Comercial,Variável,-2410.36
2023-08-16,Serviços,Administrativo,Variável,-4841.47
2023-08-17,Serviços,Operacional,Fixa,-2475.45
2023-08-17,Serviços,Operacional,Fixa,-2986.29
2023-08-18,Serviços,Operacional,Fixa,-1773.51
2023-08-19,Marketing,RH,Fixa,-2301.71
2023-08-19,Pessoal,RH,Variável,-2502.41
2023-08-20,Pessoal,Comercial,Fixa,-994.63
2023-08-20,Serviços,Comercial,Variável,-647.5
2023-08-21,Marketing,Comercial,Variável,-2395.72
2023-08-22,Infraestrutura,Administrativo,Fixa,-3212.69
2023-08-22,Marketing,RH,Fixa,-2400.95
2023-08-23,Infraestrutura,Operacional,Variável,-2317.95
2023-08-24,Pessoal,Administrativo,Variável,-2592.89
2023-08-24,Pessoal,Comercial,Variável,-3138.76
2023-08-25,Aluguel,RH,Variável,-2036.09
2023-08-25,Infraestrutura,RH,Variável,-2506.0
2023-08-26,Pessoal,Operacional,Fixa,-2401.73
2023-08-26,Infraestrutura,Comercial,Fixa,-3086.47
2023-08-27,Infraestrutura,Operacional,Variável,-3072.7
2023-08-27,Marketing,Administrativo,Fixa,-1547.05
2023-08-28,Pessoal,Comercial,Fixa,-1397.02
2023-08-29,Pessoal,Administrativo,Fixa,-665.16
2023-08-29,Marketing,Operacional,Fixa,-612.8
2023-08-30,Infraestrutura,Administrativo,Variável,-3814.56
2023-08-31,Infraestrutura,RH,Fixa,-3335.05
2023-08-31,Infraestrutura,Operacional,Fixa,-3305.32
2023-09-01,Serviços,Administrativo,Variável,-2919.35
2023-09-01,Marketing,RH,Variável,-2189.16
2023-09-01,Infraestrutura,Comercial,Variável,-914.81
2023-09-02,Infraestrutura,Operacional,Variável,-3752.78
2023-09-03,Marketing,Administrativo,Fixa,-2358.14
2023-09-03,Infraestrutura,Comercial,Variável,-3082.93
2023-09-04,Serviços,Administrativo,Fixa,-977.36
2023-09-04,Serviços,Comercial,Fixa,-3538.22
2023-09-05,Infraestrutura,Administrativo,Fixa,-4036.96
2023-09-06,Pessoal,Operacional,Fixa,-2290.82
2023-09-07,Aluguel,Comercial,Variável,-2519.54
2023-09-08,Serviços,Comercial,Variável,-1943.2
2023-09-08,Infraestrutura,Comercial,Variável,-3875.68
2023-09-09,Infraestrutura,Operacional,Variável,-2828.21
2023-09-10,Infraestrutura,RH,Fixa,-3079.24
2023-09-10,Pessoal,Administrativo,Variável,-1931.85
2023-09-10,Infraestrutura,Administrativo,Variável,-3395.41
2023-09-11,Pessoal,Operacional,Variável,-1451.45
2023-09-11,Infraestrutura,Comercial,Fixa,-2424.71
2023-09-11,Pessoal,Operacional,Fixa,-2067.3
2023-09-12,Serviços,Administrativo,Fixa,-1713.17
2023-09-12,Infraestrutura,Operacional,Fixa,-1581.06
2023-09-12,Marketing,Administrativo,Variável,-1929.35
2023-09-13,Infraestrutura,Administrativo,Variável,-4093.93
2023-09-14,Serviços,RH,Variável,-1425.17
2023-09-14,Pessoal,Operacional,Variável,-2040.27
2023-09-15,Pessoal,Administrativo,Fixa,-3049.3
2023-09-15,Serviços,Administrativo,Fixa,-2491.95
2023-09-16,Aluguel,Operacional,Fixa,-3169.25
2023-09-16,Serviços,Comercial,Fixa,-5189.54
2023-09-17,Aluguel,Operacional,Variável,-3012.11
2023-09-17,Infraestrutura,RH,Fixa,-3248.56
2023-09-18,Serviços,Operacional,Fixa,-1651.7
2023-09-18,Infraestrutura,RH,Fixa,-2832.65
2023-09-18,Pessoal,Operacional,Variável,-3343.13
2023-09-19,Aluguel,Comercial,Fixa,-2640.69
2023-09-19,Infraestrutura,Operacional,Variável,-3146.71
2023-09-20,Pessoal,Administrativo,Variável,-3437.88
2023-09-20,Pessoal,Comercial,Variável,-2498.98
2023-09-21,Marketing,Administrativo,Variável,-454.57
2023-09-21,Aluguel,RH,Fixa,-2717.3
2023-09-21,Pessoal,Operacional,Fixa,-1458.82
2023-09-22,Marketing,Operacional,Fixa,-265.9
2023-09-23,Aluguel,Comercial,Variável,-2671.12
2023-09-23,Marketing,Comercial,Fixa,-1205.35
2023-09-24,Pessoal,Comercial,Fixa,-2728.36
2023-09-24,Aluguel,RH,Variável,-3223.11
2023-09-25,Marketing,RH,Variável,-1793.12
2023-09-26,Serviços,Administrativo,Variável,-4381.82
2023-09-26,Aluguel,Comercial,Fixa,-2828.38
2023-09-27,Pessoal,Operacional,Fixa,-1932.07
2023-09-27,Marketing,Administrativo,Fixa,-2324.31
2023-09-28,Marketing,Operacional,Variável,-1043.4
2023-09-29,Pessoal,RH,Variável,-3168.41
2023-09-29,Aluguel,Administrativo,Fixa,-2747.74
2023-09-30,Infraestrutura,Administrativo,Fixa,-3780.62
2023-10-01,Serviços,Administrativo,Fixa,-2330.87
2023-10-01,Serviços,Operacional,Fixa,-2240.44
2023-10-02,Serviços,Administrativo,Fixa,-3066.47
2023-10-02,Aluguel,Operacional,Fixa,-2568.11
2023-10-03,Marketing,Comercial,Fixa,-1866.84
2023-10-04,Aluguel,Operacional,Variável,-2121.88
2023-10-04,Infraestrutura,RH,Variável,-4189.45
2023-10-05,Pessoal,Administrativo,Variável,-1319.07
2023-10-06,Infraestrutura,RH,Variável,-2259.2
2023-10-06,Serviços,Operacional,Variável,-1461.61
2023-10-06,Serviços,RH,Fixa,-1961.46
2023-10-07,Infraestrutura,Operacional,Fixa,-1023.51
2023-10-08,Serviços,Comercial,Variável,-4703.79
2023-10-08,Pessoal,RH,Variável,-1704.46
2023-10-09,Pessoal,Comercial,Fixa,-2226.32
2023-10-10,Pessoal,Administrativo,Fixa,-1336.99
2023-10-10,Pessoal,Administrativo,Fixa,-1360.29
2023-10-11,Pessoal,RH,Variável,-1275.56
2023-10-12,Serviços,Comercial,Fixa,-2566.28
2023-10-12,Pessoal,Administrativo,Fixa,-2268.58
2023-10-12,Pessoal,Comercial,Fixa,-2162.0
2023-10-13,Pessoal,Administrativo,Fixa,-1686.85
2023-10-13,Marketing,RH,Fixa,-691.87
2023-10-14,Infraestrutura,Comercial,Variável,-2777.12
2023-10-15,Aluguel,RH,Variável,-2413.12
2023-10-15,Marketing,Administrativo,Fixa,-1766.45
2023-10-16,Serviços,Administrativo,Variável,-1892.17
2023-10-17,Serviços,Administrativo,Fixa,-1984.95
2023-10-17,Infraestrutura,Operacional,Fixa,-4060.94
2023-10-17,Pessoal,Operacional,Fixa,-1316.76
2023-10-18,Aluguel,Comercial,Variável,-2138.49
2023-10-18,Aluguel,Operacional,Fixa,-2658.19
2023-10-19,Infraestrutura,Comercial,Variável,-3112.37
2023-10-19,Aluguel,RH,Fixa,-2929.38
2023-10-19,Marketing,RH,Variável,-1650.31
2023-10-20,Aluguel,Administrativo,Fixa,-2511.54
2023-10-20,Aluguel,Administrativo,Fixa,-1680.62
2023-10-21,Infraestrutura,Comercial,Fixa,-3731.54
2023-10-21,Serviços,Administrativo,Fixa,-3519.76
2023-10-22,Pessoal,Administrativo,Variável,-1505.42
2023-10-22,Infraestrutura,Administrativo,Variável,-2530.0
2023-10-23,Marketing,RH,Variável,-1525.25
2023-10-23,Serviços,Comercial,Fixa,-609.31
2023-10-24,Pessoal,Operacional,Fixa,-2904.08
2023-10-24,Marketing,Comercial,Fixa,-1376.93
2023-10-25,Infraestrutura,Comercial,Variável,-2839.46
2023-10-26,Serviços,Administrativo,Fixa,-1680.76
2023-10-26,Aluguel,Administrativo,Variável,-2673.24
2023-10-27,Marketing,Administrativo,Variável,-1479.79
2023-10-27,Serviços,RH,Fixa,-1052.52
2023-10-28,Aluguel,Administrativo,Fixa,-2692.45
2023-10-29,Pessoal,Comercial,Fixa,-1998.19
2023-10-30,Infraestrutura,Comercial,Variável,-2396.35
2023-10-30,Infraestrutura,Comercial,Variável,-923.57
2023-10-31,Marketing,Administrativo,Variável,-2307.93
2023-10-31,Aluguel,Administrativo,Fixa,-2409.0
2023-11-01,Pessoal,Operacional,Variável,-1813.84
2023-11-01,Pessoal,Operacional,Fixa,-3049.43
2023-11-02,Pessoal,Administrativo,Fixa,-2353.07
2023-11-02,Aluguel,Comercial,Fixa,-3019.98
